school_id,ict_desktops_func,ict_desktops_teaching,ict_desktops_total,ict_desktops_working,ict_laptops_func,ict_laptops_teaching,ict_laptops_total,ict_laptops_working,ict_printers_cond,ict_printers_func,ict_printers_total,ict_projectors_cond,ict_projectors_func,ict_projectors_total,ict_smart_tvs_cond,ict_smart_tvs_func,ict_smart_tvs_total,ict_tablets_func,ict_tablets_teaching,ict_tablets_total,ict_tablets_working,util_confirm_no_grid,util_confirm_no_grid_text,util_confirm_no_wired,util_confirm_no_wired_text,util_has_solar_or_gen,util_utility_electricity,util_utility_internet_funder,util_utility_internet_type,util_utility_internet_yesno
111243,0,0,0,0,,7,9,9,,15,20,,0,0,,6,6,,0,24,0,False,CONFIRM,False,CONFIRM,True,Off-grid supply,,,False
111510,0,0,0,0,,5,7,6,,7,7,,0,1,,2,2,0,0,0,0,False,,False,CONFIRM,False,Grid supply,LGU/Barangay Funded,Satellite,True
101751,0,0,0,0,,5,7,7,,18,18,,0,0,,10,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
108590,0,0,0,0,,1,1,1,,1,1,,1,1,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
312455,0,1,1,0,,5,54,54,,19,19,,2,4,,7,7,,0,83,83,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110964,,5,5,5,,40,42,37,,9,10,,1,2,,9,9,,10,10,7,False,,False,CONFIRM,True,Grid & Off-grid supply,DepEd Funded (DCP),Satellite,True
120341,,,,,,,,,,,,,,,,,,,,,,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
112652,,0,1,1,,1,2,1,,5,7,,1,1,,0,0,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
320607,,8,10,10,,2,5,4,,5,5,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
316403,,0,68,9,,4,4,4,,6,12,,2,5,,10,12,,0,5,5,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
252528,,0,1,1,,0,2,0,,1,2,,2,2,,0,0,0,0,0,0,False,,False,Confirm ,False,Grid supply,School MOOE,Satellite,True
100666,0,0,0,0,,3,7,7,,4,4,,0,0,,4,4,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
110874,,3,5,5,,5,5,4,,10,15,,1,1,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
309937,,18,20,18,,2,3,2,,9,9,,0,1,,1,2,,8,10,8,False,,False,CONFIRM,True,Grid & Off-grid supply,,,False
159006,,6,6,0,,6,6,3,,10,14,,3,4,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500629,0,0,0,0,,4,5,5,,4,5,,0,0,,1,2,,2,2,2,False,CONFIRM,False,CONFIRM,True,Off-grid supply,,Satellite,False
101809,0,0,0,0,,6,8,7,,13,13,,0,0,,5,5,,14,15,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
303469,,1,2,2,,6,8,8,,31,31,,2,2,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
301872,0,0,0,0,,30,45,40,,10,10,,1,1,,2,3,0,0,50,40,False,,False,confirm,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
115457,,6,7,0,,4,7,4,,9,12,,0,2,,5,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
100035,0,0,0,0,,7,8,8,,7,7,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
316708,0,0,0,0,,17,101,63,,8,8,,0,0,,2,2,,17,80,45,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
135913,,12,12,12,,5,5,5,,7,7,,2,2,,6,6,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
105449,,5,6,6,,10,10,10,,22,22,,2,2,,15,15,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
169523,0,0,0,0,0,0,0,0,,3,7,,0,0,,0,0,0,0,0,0,False,Confirm,False,Confirm,True,Off-grid supply,DepEd Funded (DCP),Satellite,True
300158,,0,2,2,0,17,21,21,,14,15,,1,1,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100078,,4,6,2,0,15,16,16,,53,78,,4,6,,25,34,,45,45,45,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110981,,11,12,9,,15,15,11,,26,30,,1,2,,24,24,,130,130,80,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136478,,4,15,7,,130,135,120,,10,12,,0,2,,55,58,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
304279,,0,2,2,,40,65,22,,9,12,,1,3,,3,3,,0,80,30,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
502113,0,0,0,0,,40,42,42,,22,26,,1,1,,19,20,,16,20,16,False,,False,confirm,False,Grid supply,,,False
308102,,25,30,30,,12,16,16,,22,22,,6,6,,29,29,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
305569,0,0,0,0,,5,7,6,,2,3,,0,0,,6,7,0,0,0,0,False,,False,,False,Grid supply,Teachers' Personal Expense,Wired (Fiber/DSL/Cable),True
131796,0,0,0,0,,0,1,1,,17,17,,1,1,,16,16,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
303444,,0,13,2,,50,101,98,,26,33,,1,1,,16,20,,0,50,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
103673,,,0,,,,0,,,5,5,,,0,,1,1,,,0,,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113889,,0,1,1,,4,5,4,,3,5,,0,0,,7,7,0,0,0,0,False,,False,Confirm ,False,Grid supply,,,False
106904,,0,1,0,,6,9,7,,0,1,,1,1,,0,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
159030,0,0,0,0,,7,7,7,,6,8,,0,1,,6,6,0,0,0,0,False,,False,,True,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105246,0,0,0,0,,3,5,4,,1,1,,2,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
128570,0,0,0,0,,12,16,16,,38,41,,1,1,,3,3,0,0,0,0,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
107459,0,0,0,0,,8,9,8,,9,9,,0,0,,5,6,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
132820,0,0,0,0,,8,10,10,,6,6,,0,0,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
104545,0,0,0,0,,12,17,17,,15,15,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125374,0,0,0,0,,1,1,1,,10,13,,1,1,,2,5,,5,10,5,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
317402,,0,1,1,,45,50,50,,13,15,,1,1,,3,3,,10,10,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
116028,0,0,0,0,,5,6,6,,10,10,,0,0,,4,4,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
173537,0,1,2,1,,3,4,3,,5,6,,0,1,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135399,0,0,0,0,,3,4,4,,9,10,,1,1,,2,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
106290,0,0,0,0,,6,6,6,,5,5,,0,0,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135345,0,0,0,0,,1,2,2,,5,5,,0,2,,5,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
136390,,20,22,22,,9,9,8,,21,25,,1,3,,15,15,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
134508,,1,1,0,,1,3,1,,3,4,,1,1,,0,0,,6,6,0,False,,False,Confirm ,False,Grid supply,,,False
301966,,0,5,5,,2,3,3,,10,10,,3,3,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
314309,0,0,0,0,,2,4,3,,6,8,,1,2,,10,14,,22,22,18,False,,False,confirm,False,Grid supply,,,False
102076,0,0,0,0,,5,5,3,,10,10,,0,0,,10,10,,0,10,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
204005,0,0,0,0,,4,4,4,,7,10,,1,3,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
107342,,20,20,20,,7,9,6,,4,12,,3,3,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
116899,,2,2,0,,2,3,2,,5,10,,2,2,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300518,,50,50,0,,55,55,55,,10,10,,1,1,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100115,0,0,0,0,0,2,4,4,,10,10,,0,0,,9,9,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
300622,,1,2,1,,6,7,6,,15,15,,1,1,,0,0,,95,96,61,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
124336,,5,5,0,0,1,1,0,,7,7,,1,2,,6,6,,0,1,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111122,0,0,0,0,,6,8,8,,4,5,,0,0,,0,0,,4,7,0,False,CONFIRM,False,CONFIRM,True,Off-grid supply,,,False
101796,0,0,0,0,0,0,0,0,,3,3,,0,0,,0,0,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
150511,0,0,0,0,,4,5,5,,5,5,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113193,0,0,0,0,0,0,0,0,,4,4,,0,0,,0,0,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
301215,,40,40,40,,84,84,84,,20,20,,1,1,,61,61,,30,30,30,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
118246,0,0,0,0,,5,5,5,,4,4,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
118950,,0,1,1,,2,3,2,,6,6,,0,0,,10,11,,8,9,9,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124574,0,0,0,0,,2,2,2,,0,3,,0,0,,2,2,,5,5,5,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
108132,0,0,0,0,,1,1,1,,8,10,,0,0,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100803,0,0,0,0,,14,16,16,,13,15,,0,1,,14,14,,25,25,25,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
102772,0,0,0,0,,0,1,1,,3,3,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101803,,1,1,1,,1,1,1,,10,10,,0,0,,6,6,,10,10,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124406,,2,2,2,,4,7,7,,6,6,,0,1,,5,5,,2,2,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127369,,14,14,0,,3,5,5,,5,5,,1,2,,1,2,0,0,0,0,False,,False,confirm,True,Grid & Off-grid supply,,,False
135612,,10,12,6,,3,4,4,,8,8,,1,1,,3,4,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
108384,,0,2,2,,5,7,6,,8,9,,1,2,,3,4,,44,44,44,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
132559,,0,1,1,,51,54,47,,15,15,,1,2,,8,10,,29,29,28,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
125004,0,0,0,0,,5,5,5,,1,1,,0,0,,1,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113115,0,0,0,0,,1,1,1,,3,4,,0,0,,4,4,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
134365,,1,1,1,0,0,0,0,,1,1,,1,1,,0,0,0,0,0,0,False,Confirm,False,Confirm,False,No electricity,,,False
129031,0,0,0,0,,4,5,5,,16,16,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100595,0,0,0,0,,8,10,4,,7,10,,0,0,,0,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
501437,0,0,0,0,,19,21,21,,9,9,,1,2,,21,21,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
155532,0,0,0,0,,5,5,5,,6,6,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125553,0,0,0,0,,4,4,3,,7,8,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
116606,0,0,1,1,,1,1,1,,10,10,,0,0,,6,6,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
124536,0,0,0,0,,3,4,4,,0,4,,2,2,,0,0,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,Wireless (4G/5G/Radio),False
304459,,0,1,0,,0,49,49,,0,0,,0,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
208041,0,0,0,0,,4,5,4,,4,5,,0,0,,0,0,0,0,0,0,False,,False,Confirm,True,Grid & Off-grid supply,DepEd Funded (DCP),Satellite,True
134345,0,0,0,0,,1,1,1,,1,1,,1,1,,7,7,0,0,0,0,False,,False,Confirm ,True,Grid & Off-grid supply,Teachers' Personal Expense,Satellite,True
130276,,6,6,0,,2,2,1,,8,11,,0,2,,7,7,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
116664,0,0,0,0,0,8,10,10,,10,10,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100596,,0,1,0,,8,11,7,,5,12,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
304840,,0,1,0,,25,48,45,,23,30,,2,2,,7,10,,0,47,25,False,,False,confirm,False,Grid supply,,,False
315315,,9,10,10,,49,51,51,,9,9,,4,4,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
324203,0,0,0,0,0,0,0,0,,1,2,,0,0,,0,0,0,0,0,0,False,CONFIRM,False,CONFIRM,True,Off-grid supply,,,False
136412,,20,21,21,,1,2,2,,14,14,,1,1,,15,17,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136088,0,0,0,0,,5,5,5,,7,7,,1,1,,7,7,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
116526,0,0,0,0,,7,8,7,,3,10,,0,3,,1,1,0,0,0,0,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124546,0,0,0,0,,0,1,1,,4,6,,0,0,,4,4,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
110920,0,0,0,0,,4,5,5,,5,5,,0,0,,7,7,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
106014,,3,3,3,,5,6,6,,5,5,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101434,0,0,0,0,,4,8,7,,19,20,,1,2,,18,18,,5,5,5,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125506,0,0,0,0,,5,5,5,,4,5,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
304534,0,0,0,0,,6,12,12,,13,16,,1,1,,43,44,0,0,0,0,False,,False,Confirm ,False,Grid supply,School MOOE,Satellite,True
305847,0,0,0,0,,5,5,3,,4,8,,0,0,,1,3,,6,6,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
114286,0,0,0,0,0,0,0,0,,6,7,,0,0,,5,7,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
320809,0,0,0,0,,5,5,5,,11,11,,1,1,,10,10,,2,2,2,False,,False,,False,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
102667,0,0,0,0,,5,6,6,,9,9,,0,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
500081,,30,30,15,,7,7,5,,25,45,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
155514,,1,1,1,,1,1,0,,8,8,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
124128,0,0,0,0,,9,10,9,,17,20,,0,0,,30,30,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
136440,0,0,0,0,,15,15,15,,0,0,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129262,0,0,0,0,,5,6,4,,9,9,,0,0,,7,8,,1,1,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
109975,0,0,0,0,,2,2,2,,6,6,,1,1,,3,4,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
123493,,8,10,4,0,0,0,0,,5,5,,0,1,,7,9,0,0,0,0,False,,False,confirm,True,Grid supply,,,False
200508,0,0,0,0,,7,7,4,,6,8,,0,1,,6,6,0,0,0,0,False,,False,confirm,False,Grid supply,LGU/Barangay Funded,Satellite,True
501372,0,0,0,0,,0,46,10,,2,5,,0,0,,0,3,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,,False
500228,,1,1,1,,10,56,56,,33,36,,1,2,,44,45,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120445,,12,12,0,,4,4,1,,2,4,,0,1,,1,4,0,0,0,0,False,Confirm,False,Confirm,True,Off-grid supply,DepEd Funded (DCP),Satellite,True
116127,0,0,0,0,,6,6,6,,8,8,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110013,,6,7,6,,4,4,4,,6,6,,0,0,,8,9,,13,13,13,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
100297,0,0,0,0,,5,6,4,,12,12,,2,2,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
122186,0,0,0,0,,6,7,7,,11,11,,0,2,,9,9,,7,7,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
107797,0,0,0,0,,16,19,19,,17,18,,2,2,,14,14,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125739,0,0,0,0,,4,5,5,,5,7,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300211,,35,54,39,,42,48,47,,7,10,,0,0,,35,39,,209,209,207,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127228,,20,21,3,,9,10,8,,12,20,,2,2,,15,20,,6,6,6,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113353,,7,7,0,,3,5,4,,8,13,,1,3,,14,14,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129495,,6,6,2,,3,3,1,,7,10,,0,2,,9,9,,5,5,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
107504,0,0,0,0,,8,10,9,,4,4,,0,0,,6,6,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,Satellite,False
301742,,1,30,30,,10,39,39,,6,6,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,DepEd Funded (DCP),Wired (Fiber/DSL/Cable),True
309928,,1,1,0,,42,46,37,,4,12,,1,3,,3,8,,46,50,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
109548,,0,3,1,,17,19,15,,16,20,,6,6,,13,15,,77,77,77,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135051,0,0,0,0,,3,4,4,,3,4,,0,1,,1,1,0,0,0,0,False,,False,CONFIRM,True,Grid & Off-grid supply,DepEd Funded (DCP),Satellite,True
124383,0,0,0,0,,4,4,4,,7,10,,0,0,,5,7,,2,8,2,False,,False,confirm,False,Grid supply,,,False
118724,0,0,0,0,,6,6,6,,16,16,,1,1,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
309211,0,0,0,0,,5,16,14,,8,10,,1,1,,9,10,,50,50,15,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
120124,0,0,0,0,0,0,0,0,,11,13,,0,0,,7,9,,1,1,1,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
112026,0,0,0,0,,1,3,2,,6,8,,0,1,,5,5,,13,13,2,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
129678,0,0,0,0,,6,8,6,,11,11,,1,2,,1,1,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
302990,,15,15,8,,8,9,8,,41,41,,0,2,,17,17,,0,10,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101306,0,0,0,0,,5,5,5,,12,12,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
119197,0,0,0,0,,5,5,5,,13,13,,0,0,,15,15,,1,1,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
118693,0,0,0,0,,10,13,13,,23,23,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
103048,0,0,0,0,,3,3,3,,4,5,,0,0,,4,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
305304,,42,59,50,,30,82,82,,6,8,,7,17,,57,57,,0,50,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
112374,0,0,0,0,,3,3,3,,2,2,,0,0,,1,2,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
132502,0,0,0,0,,25,26,22,,5,7,,1,1,,5,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
118854,0,0,0,0,,2,3,3,,4,5,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127717,,0,1,0,,8,13,9,,12,16,,0,1,,8,9,,6,6,1,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
500391,0,0,0,0,,10,10,4,,8,8,,1,1,,2,2,,30,30,30,False,confirm,False,confirm,True,Off-grid supply,DepEd Funded (DCP),Satellite,True
170582,0,0,0,0,,6,6,4,,12,13,,1,1,,10,13,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
169011,,0,7,7,,8,9,9,,11,11,,1,1,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
501747,0,0,0,0,,0,49,49,,11,11,,0,1,,10,10,,1,10,1,False,,False,Confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
305926,0,0,0,0,,20,20,20,,5,5,,1,1,,3,4,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
115227,,1,3,3,,4,5,2,,8,10,,0,1,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
106374,0,0,0,0,,0,2,2,,7,7,,0,1,,5,5,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
111117,0,0,0,0,,15,17,10,,12,21,,0,0,,4,4,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
304309,,0,3,1,0,0,0,0,,2,8,,0,2,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
108231,,11,11,11,,8,10,9,,10,10,,0,0,,16,16,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
227001,,0,3,3,,4,6,6,,3,3,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111324,0,0,0,0,,7,9,9,,8,8,,0,0,,8,8,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
502721,,12,12,0,,9,10,6,,9,19,,0,1,,3,3,,13,13,0,False,,False,Confirm,False,Grid supply,,,False
164020,,0,10,8,,101,106,106,,34,41,,0,0,,50,50,,0,80,80,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
117892,0,0,0,0,0,0,0,0,,8,8,,2,2,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101719,0,0,0,0,,4,6,6,,7,7,,0,1,,7,7,,33,34,34,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125737,0,0,0,0,,6,6,6,,11,11,,0,0,,11,13,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
101577,0,0,0,0,,2,3,2,,11,13,,1,2,,10,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110384,,,,,,,,,,,,,,,,,,,,,,False,,False,confirm,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
122386,0,0,0,0,,5,6,6,,2,4,,0,0,,0,0,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
104653,0,0,0,0,,12,15,15,,18,18,,0,0,,8,8,,0,1,1,False,,False,,False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
118441,0,0,0,0,,3,4,1,,3,3,,1,1,,2,3,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
501518,,0,10,10,,0,46,46,,15,15,,0,0,,24,24,0,0,0,0,False,,False,,False,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
